RK,NAME,KEEP?,POS,,TEAM,AGE,SALARY,FP,/GP,VORP,/$,ADP,DIFF.,,ADJ,GP,TOI,G,A,PTS,SOG,PPG,PPP,SHG,SHP,BLK,HIT,+/-,PIM,GWG,FOW,FOL,FO%,,GP,W,L,OTL,SO,SV,GA,SV%,GAA
277,Jamie Benn,N,"C,LW",59,DAL,36,$1.0,408.4,5.0,-73.2,-11.0,—,N/A,, ,82,14.4,16,30,46,140,3,11,0,0,43,110,6,42,3,337,237,59%,,,,,,,,,,
280,Jamie Drysdale,N,D,127,PHI,23,$2.3,244.9,3.6,-77.9,-11.7,—,N/A,,+,69,21.3,8,19,27,85,3,10,0,0,102,42,-5,25,1,0,0,0%,,,,,,,,,,
294,Jamie Oleksiak,N,D,131,SEA,33,$4.6,235.4,2.9,-87.4,-13.1,—,N/A,, ,81,19.0,4,13,17,79,0,0,0,0,155,90,-6,38,1,0,0,0%,,,,,,,,,,
298,Janis Moser,N,D,135,T.B,25,$3.4,234.4,3.1,-88.4,-13.3,—,N/A,, ,77,18.8,4,18,22,74,0,2,0,1,104,73,6,31,1,0,0,0%,,,,,,,,,,
195,Jared McCann,N,"C,LW",44,SEA,29,$5.0,456.0,5.6,-25.6,-3.8,172.0,-23.0,, ,81,17.4,26,34,61,208,5,16,1,2,44,53,-3,25,4,101,134,43%,,,,,,,,,,
261,Jared Spurgeon,N,D,119,MIN,36,$7.6,260.5,3.7,-62.3,-9.3,—,N/A,, ,70,19.6,6,18,24,104,0,3,0,0,120,65,3,17,1,0,0,0%,,,,,,,,,,
556,Jason Dickinson,N,C,143,CHI,30,$4.3,256.3,3.3,-256.4,-38.4,—,N/A,, ,78,15.0,11,13,24,87,0,0,0,1,64,118,-8,30,2,520,537,49%,,,,,,,,,,
36,Jason Robertson,N,"LW,RW",11,DAL,26,$7.8,596.3,7.3,114.6,17.2,33.0,-3.0,, ,82,18.0,34,48,82,227,9,24,0,0,40,65,9,23,6,2,12,15%,,,,,,,,,,
327,Jason Zucker,N,LW,70,BUF,34,$4.8,380.2,4.9,-101.4,-15.2,—,N/A,, ,78,15.1,18,26,44,157,7,16,0,0,25,90,1,41,3,31,54,36%,,,,,,,,,,
313,Jayden Struble,N,D,142,MTL,24,$1.4,226.2,3.2,-96.6,-14.5,—,N/A,, ,71,15.9,3,12,15,61,0,0,0,0,80,130,1,43,0,0,0,0%,,,,,,,,,,
359,Jean-Gabriel Pageau,N,"C,RW",67,NYI,33,$5.0,380.7,4.7,-117.4,-17.6,—,N/A,, ,80,16.2,13,25,37,122,2,4,1,4,63,146,-1,17,2,601,442,58%,,,,,,,,,,
367,Jeff Petry,N,D,165,FLA,38,$0.8,200.7,2.8,-122.1,-18.3,—,N/A,, ,72,15.1,2,13,15,63,0,0,0,0,92,87,3,25,0,0,0,0%,,,,,,,,,,
434,Jeff Skinner,N,LW,96,S.J,33,$3.0,319.2,4.0,-162.5,-24.4,—,N/A,, ,79,14.3,19,20,39,176,3,6,0,0,25,51,-6,23,2,47,54,47%,,,,,,,,,,
150,Jeremy Lauzon,N,D,57,VGK,28,$2.0,329.4,4.7,6.6,1.0,—,N/A,, ,71,18.6,4,10,14,85,0,0,0,0,96,249,3,71,1,0,0,0%,,,,,,,,,,
123,Jeremy Swayman,N,G,13,BOS,26,$8.3,235.5,4.3,30.5,4.6,125.0,2.0,,+,,,,,,,,,,,,,,,,,,,,55,26,21,8,3,"1,512",154,0.908,2.80
581,Jesper Boqvist,N,C,155,FLA,27,$1.5,234.5,3.1,-278.2,-41.7,—,N/A,, ,75,10.9,9,10,20,72,0,0,0,1,24,135,4,12,2,57,92,39%,,,,,,,,,,
37,Jesper Bratt,N,"LW,RW",12,N.J,27,$7.9,595.4,7.3,113.8,17.1,52.0,15.0,, ,82,19.1,25,57,82,203,6,29,1,2,40,83,6,18,4,1,5,13%,,,,,,,,,,
524,Jesperi Kotkaniemi,N,C,121,CAR,25,$4.8,285.6,3.5,-227.1,-34.0,—,N/A,, ,81,13.4,13,20,33,117,1,3,0,0,31,71,7,41,2,354,332,52%,,,,,,,,,,
239,Jet Greaves,N,G,35,CBJ,24,$0.8,151.9,4.3,-53.2,-8.0,186.0,-53.0,, ,,,,,,,,,,,,,,,,,,,,35,17,13,4,2,949,96,0.908,2.73
426,Jimmy Snuggerud,N,RW,92,STL,21,$1.0,344.4,4.8,-153.7,-23.0,—,N/A,, ,72,15.8,18,27,45,129,6,11,0,0,37,62,0,25,3,0,0,0%,,,,,,,,,,
431,Jiri Kulich,N,C,85,BUF,21,$0.9,354.1,4.8,-158.6,-23.8,—,N/A,,+,73,17.1,23,21,43,186,2,5,0,0,45,56,1,28,3,342,420,45%,,,,,,,,,,
216,Jj Peterka,N,"LW,RW",47,UTA,24,$7.7,442.5,5.5,-39.1,-5.9,103.0,-113.0,,+,81,17.3,28,36,64,188,6,15,0,0,20,35,0,27,4,3,9,26%,,,,,,,,,,
599,Joel Armia,N,RW,165,L.A,32,$2.5,203.2,2.7,-294.9,-44.2,—,N/A,, ,76,11.9,10,10,20,91,0,0,1,1,32,74,0,22,2,3,8,27%,,,,,,,,,,
304,Joel Edmundson,N,D,138,L.A,32,$3.9,232.3,3.1,-90.5,-13.6,—,N/A,, ,74,19.2,4,13,16,86,0,0,0,0,107,101,1,32,1,0,0,0%,,,,,,,,,,
128,Joel Eriksson Ek,N,C,29,MIN,29,$5.3,537.5,7.2,24.8,3.7,151.0,23.0,,+,75,20.3,25,33,58,240,9,17,1,1,56,135,4,43,4,711,745,49%,,,,,,,,,,
470,Joel Farabee,N,"LW,RW",111,CGY,26,$5.0,294.7,3.6,-187.0,-28.0,—,N/A,, ,82,14.1,14,18,32,140,1,3,0,0,48,83,-4,30,2,18,31,37%,,,,,,,,,,
420,Joel Hanley,N,D,179,CGY,34,$1.8,176.2,2.7,-146.6,-22.0,—,N/A,, ,66,18.6,2,10,12,56,0,0,0,0,106,76,-3,38,0,0,0,0%,,,,,,,,,,
314,Joel Hofer,N,G,44,STL,25,$3.4,107.5,4.1,-97.5,-14.6,—,N/A,, ,,,,,,,,,,,,,,,,,,,,26,13,10,3,2,680,71,0.905,2.75
130,Joey Daccord,N,G,17,SEA,29,$5.0,229.2,4.2,24.1,3.6,132.0,2.0,, ,,,,,,,,,,,,,,,,,,,,54,23,23,8,3,"1,498",149,0.909,2.77
618,John Beecher,N,C,182,BOS,24,$0.9,189.9,2.6,-322.8,-48.4,—,N/A,, ,74,11.1,6,8,14,49,0,0,0,0,58,107,-4,26,1,283,252,53%,,,,,,,,,,
78,John Carlson,N,D,32,WSH,36,$8.0,386.6,5.0,63.8,9.6,108.0,30.0,, ,77,23.3,7,35,42,158,2,14,0,0,139,63,2,27,1,0,0,0%,,,,,,,,,,
210,John Gibson,N,G,30,DET,32,$6.4,168.4,4.0,-36.6,-5.5,—,N/A,, ,,,,,,,,,,,,,,,,,,,,42,20,17,6,2,"1,126",122,0.903,2.90
246,John Klingberg,N,D,108,S.J,33,$4.0,266.7,4.6,-56.1,-8.4,—,N/A,, ,59,21.2,6,23,29,104,2,11,0,0,81,60,-6,32,1,0,0,0%,,,,,,,,,,
354,John Marino,N,D,159,UTA,28,$4.4,208.2,2.9,-114.6,-17.2,—,N/A,, ,71,20.8,4,20,24,66,0,0,0,0,98,50,-1,24,1,0,0,0%,,,,,,,,,,
45,John Tavares,N,C,13,TOR,35,$4.4,607.8,7.6,95.1,14.3,54.0,9.0,, ,80,18.4,33,37,71,239,11,22,0,0,44,106,6,40,5,820,578,59%,,,,,,,,,,
283,Johnathan Kovacevic,N,D,129,N.J,28,$4.0,242.7,3.1,-80.1,-12.0,—,N/A,, ,79,19.6,4,15,19,81,0,0,0,0,107,100,4,54,1,0,0,0%,,,,,,,,,,
245,Jonas Brodin,N,D,107,MIN,32,$6.0,267.1,3.7,-55.7,-8.4,—,N/A,, ,71,23.0,6,21,27,115,0,0,0,1,145,44,2,29,1,0,0,0%,,,,,,,,,,
374,Jonas Johansson,N,G,58,T.B,29,$1.3,80.9,4.0,-124.2,-18.6,—,N/A,, ,,,,,,,,,,,,,,,,,,,,20,12,6,2,1,512,59,0.897,2.95
303,Jonas Siegenthaler,N,D,137,N.J,28,$3.4,233.1,3.2,-89.7,-13.4,—,N/A,, ,74,19.5,3,13,16,77,0,0,0,0,123,99,4,37,0,0,0,0%,,,,,,,,,,
596,Jonatan Berggren,N,RW,163,DET,25,$1.8,205.5,3.0,-292.6,-43.9,—,N/A,, ,70,13.1,12,14,26,88,2,4,0,0,21,45,-3,17,2,5,9,34%,,,,,,,,,,
405,Jonathan Drouin,N,"LW,RW",91,NYI,31,$4.0,345.4,4.8,-136.3,-20.4,—,N/A,, ,72,17.5,15,36,51,111,4,16,0,0,27,36,-1,23,2,56,63,47%,,,,,,,,,,
240,Jonathan Huberdeau,N,"C,LW",52,CGY,32,$10.5,428.3,5.3,-53.3,-8.0,167.0,-73.0,, ,81,19.5,21,36,57,157,7,19,2,3,58,58,-4,39,3,14,22,39%,,,,,,,,,,
198,Jonathan Marchessault,N,RW,45,NSH,35,$5.5,469.2,5.8,-28.9,-4.3,154.0,-44.0,,-,81,18.1,26,30,56,224,6,19,0,0,27,86,-4,36,4,17,44,28%,,,,,,,,,,
375,Jonathan Quick,N,G,59,NYR,39,$1.6,80.6,4.0,-124.5,-18.7,—,N/A,, ,,,,,,,,,,,,,,,,,,,,20,10,8,3,1,545,61,0.900,3.04
600,Jonny Brodzinski,N,C,166,NYR,32,$0.8,215.8,3.2,-296.9,-44.5,—,N/A,, ,67,12.5,11,12,23,104,1,4,0,0,28,54,1,15,2,138,143,49%,,,,,,,,,,
350,Joonas Korpisalo,N,G,52,BOS,31,$3.0,91.6,3.7,-113.4,-17.0,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,11,11,4,1,672,77,0.897,3.09
129,Jordan Binnington,N,G,16,STL,32,$6.0,229.3,4.2,24.2,3.6,106.0,-23.0,, ,,,,,,,,,,,,,,,,,,,,54,27,20,7,4,"1,414",145,0.907,2.69
497,Jordan Eberle,N,RW,120,SEA,35,$4.8,289.9,3.9,-208.2,-31.2,—,N/A,, ,74,15.7,14,25,39,134,3,9,0,0,32,34,-3,24,2,19,27,42%,,,,,,,,,,
542,Jordan Greenway,N,LW,143,BUF,29,$4.0,236.2,3.4,-245.4,-36.8,—,N/A,, ,69,13.4,7,10,17,78,0,0,0,1,51,137,0,40,1,12,38,23%,,,,,,,,,,
192,Jordan Kyrou,N,RW,44,STL,27,$8.1,474.1,5.8,-24.0,-3.6,68.0,-124.0,, ,82,16.6,32,30,62,226,8,18,0,0,35,40,2,23,5,2,6,30%,,,,,,,,,,
486,Jordan Martinook,N,LW,118,CAR,33,$3.1,282.0,3.5,-199.6,-29.9,—,N/A,, ,81,14.7,13,18,31,123,0,0,0,1,46,79,6,33,2,35,38,48%,,,,,,,,,,
241,Jordan Spence,N,D,105,OTT,25,$1.5,268.8,3.4,-54.0,-8.1,—,N/A,, ,79,17.7,4,23,27,92,0,2,0,0,90,89,4,21,1,0,0,0%,,,,,,,,,,
475,Jordan Staal,N,C,103,CAR,37,$2.9,320.8,4.0,-192.0,-28.8,—,N/A,, ,80,14.8,10,18,28,113,0,0,1,2,43,134,6,29,2,758,594,56%,,,,,,,,,,
214,Joseph Woll,N,G,31,TOR,27,$3.7,166.5,4.4,-38.5,-5.8,185.0,-29.0,, ,,,,,,,,,,,,,,,,,,,,38,21,13,4,2,"1,001",103,0.906,2.72
496,Josh Anderson,N,RW,119,MTL,31,$5.5,290.7,3.6,-207.4,-31.1,—,N/A,, ,80,14.0,12,11,23,113,0,0,1,1,43,152,0,57,2,23,21,52%,,,,,,,,,,
558,Josh Doan,N,RW,152,BUF,24,$0.9,241.6,3.9,-256.5,-38.4,—,N/A,, ,62,13.5,12,17,28,105,3,5,0,0,22,60,2,15,2,42,60,41%,,,,,,,,,,
208,Josh Manson,N,D,87,COL,34,$4.1,288.1,4.1,-34.7,-5.2,—,N/A,, ,70,18.2,5,16,21,100,0,0,0,1,96,143,4,54,1,0,0,0%,,,,,,,,,,
17,Josh Morrissey,N,D,10,WPG,31,$6.3,511.8,6.3,189.0,28.3,46.0,29.0,, ,81,24.5,13,53,66,181,2,21,0,0,116,67,7,37,2,0,0,0%,,,,,,,,,,
387,Josh Norris,N,C,73,BUF,26,$8.0,384.7,5.9,-128.0,-19.2,—,N/A,, ,66,17.9,21,18,39,122,5,11,1,3,49,132,-1,34,3,459,402,53%,,,,,,,,,,
164,Juraj Slafkovsky,N,"LW,RW",39,MTL,21,$7.6,477.6,6.2,-4.1,-0.6,80.0,-84.0,,+,77,17.3,21,33,54,139,6,14,0,0,59,159,2,45,3,7,12,39%,,,,,,,,,,
349,Justin Barron,N,D,157,NSH,24,$1.2,209.8,3.0,-113.1,-16.9,—,N/A,, ,70,17.2,6,11,17,77,0,0,0,0,90,87,-4,27,1,0,0,0%,,,,,,,,,,
549,Justin Brazeau,N,RW,147,PIT,28,$1.5,247.3,3.6,-250.8,-37.6,—,N/A,, ,69,12.6,10,11,21,87,3,4,0,0,37,120,-5,14,1,3,10,24%,,,,,,,,,,
548,Justin Danforth,N,RW,146,BUF,33,$1.8,249.2,3.3,-249.0,-37.3,—,N/A,, ,75,12.4,9,12,21,94,0,0,1,1,48,123,0,20,1,299,318,48%,,,,,,,,,,
161,Justin Faulk,N,D,61,STL,34,$6.5,320.7,4.1,-2.1,-0.3,137.0,-24.0,, ,78,20.3,4,29,33,126,1,7,0,0,109,84,-1,31,1,0,0,0%,,,,,,,,,,
458,Justin Holl,N,D,186,DET,34,$3.4,144.8,2.0,-178.0,-26.7,—,N/A,, ,74,14.9,1,9,10,44,0,0,0,0,82,68,-2,25,0,0,0,0%,,,,,,,,,,
390,Justus Annunen,N,G,61,NSH,25,$0.8,74.5,3.7,-130.5,-19.6,—,N/A,, ,,,,,,,,,,,,,,,,,,,,20,8,9,3,1,550,63,0.898,3.14
87,Juuse Saros,N,G,5,NSH,30,$7.7,259.2,4.3,54.2,8.1,110.0,23.0,,+,,,,,,,,,,,,,,,,,,,,60,28,24,8,3,"1,687",170,0.908,2.84
613,Juuso Parssinen,N,C,174,NYR,25,$1.3,199.6,3.0,-313.1,-46.9,—,N/A,, ,67,10.4,8,10,18,52,1,2,0,0,32,110,0,18,1,121,152,44%,,,,,,,,,,
131,K'andre Miller,N,D,50,CAR,26,$7.5,346.5,4.3,23.7,3.5,191.0,60.0,, ,80,22.2,8,25,33,114,0,2,0,1,126,124,3,34,1,0,0,0%,,,,,,,,,,
437,Kaapo Kakko,N,RW,95,SEA,25,$4.5,334.7,4.3,-163.4,-24.5,—,N/A,, ,79,16.4,19,26,45,133,4,8,0,0,30,63,-4,27,3,37,45,45%,,,,,,,,,,
323,Kaedan Korczak,N,D,147,VGK,25,$3.3,222.8,3.3,-100.1,-15.0,—,N/A,, ,68,16.6,2,16,18,70,0,0,0,0,80,99,7,17,0,0,0,0%,,,,,,,,,,
181,Kaiden Guhle,N,D,71,MTL,24,$5.5,305.2,4.3,-17.6,-2.6,—,N/A,, ,72,20.9,7,18,25,94,0,0,0,1,154,121,-1,51,1,0,0,0%,,,,,,,,,,
146,Karel Vejmelka,N,G,22,UTA,29,$4.8,216.8,4.2,11.8,1.8,140.0,-6.0,, ,,,,,,,,,,,,,,,,,,,,52,26,20,7,3,"1,390",147,0.904,2.83
585,Kasperi Kapanen,N,RW,161,EDM,29,$1.3,215.2,2.8,-282.9,-42.4,—,N/A,, ,77,12.1,8,13,20,87,0,1,1,1,23,94,4,18,1,34,57,38%,,,,,,,,,,
463,Keegan Kolesar,N,RW,102,VGK,28,$2.5,314.0,3.9,-184.1,-27.6,—,N/A,, ,81,11.2,9,13,22,76,0,0,0,0,41,213,4,44,2,6,11,35%,,,,,,,,,,
343,Kent Johnson,N,"C,LW,RW",74,CBJ,23,$1.8,372.4,5.0,-109.2,-16.4,—,N/A,, ,74,17.2,23,33,56,140,5,16,0,1,33,19,0,21,3,6,28,17%,,,,,,,,,,
258,Kevin Bahl,N,D,116,CGY,25,$5.4,261.7,3.4,-61.1,-9.2,—,N/A,, ,76,21.3,3,17,20,83,0,0,0,0,124,125,-5,48,0,0,0,0%,,,,,,,,,,
92,Kevin Fiala,N,LW,26,L.A,29,$7.9,532.5,6.6,50.9,7.6,86.0,-6.0,, ,81,18.5,31,37,68,239,11,26,0,0,26,63,3,46,5,13,22,38%,,,,,,,,,,
438,Kevin Korchinski,N,D,184,CHI,21,$0.9,158.9,2.4,-164.0,-24.6,—,N/A,, ,66,17.5,4,10,15,71,0,5,0,0,70,42,-7,22,1,0,0,0%,,,,,,,,,,
287,Kevin Lankinen,N,G,39,VAN,30,$4.5,123.6,4.1,-81.5,-12.2,—,N/A,, ,,,,,,,,,,,,,,,,,,,,30,15,12,4,1,814,87,0.903,2.91
591,Kevin Stenlund,N,C,161,UTA,29,$2.0,222.6,2.8,-290.1,-43.5,—,N/A,, ,79,13.4,11,10,21,94,0,0,1,1,55,67,-2,38,2,516,414,55%,,,,,,,,,,
117,Kiefer Sherwood,N,"C,LW",31,VAN,30,$1.5,515.4,6.9,33.7,5.1,—,N/A,,+,74,15.4,16,20,36,141,1,2,1,2,32,353,1,42,3,24,28,47%,,,,,,,,,,
520,Kirby Dach,N,"C,RW",133,MTL,25,$3.4,274.3,4.3,-223.8,-33.5,—,N/A,, ,64,15.6,13,16,29,100,2,6,0,1,41,99,-1,38,2,101,156,39%,,,,,,,,,,
18,Kirill Kaprizov,N,LW,3,MIN,28,$9.0,657.3,9.1,175.7,26.3,6.0,-12.0,,+,72,22.5,43,49,92,268,12,29,0,0,36,46,5,36,7,0,4,11%,,,,,,,,,,
138,Kirill Marchenko,N,RW,35,CBJ,25,$3.9,513.7,6.5,15.6,2.3,—,N/A,,+,79,18.8,32,37,69,217,7,19,0,0,41,57,3,23,4,17,29,37%,,,,,,,,,,
66,Kris Letang,N,D,27,PIT,38,$6.1,399.7,5.1,76.8,11.5,182.0,116.0,, ,79,23.7,9,29,39,168,3,11,0,0,119,119,-6,48,1,0,0,0%,,,,,,,,,,
41,Kyle Connor,N,LW,14,WPG,29,$7.1,585.3,7.3,103.6,15.5,13.0,-28.0,, ,80,20.5,37,46,83,260,7,24,1,1,41,27,4,23,7,2,6,20%,,,,,,,,,,
391,Kyle Palmieri,N,RW,74,NYI,35,$4.8,367.4,4.6,-130.7,-19.6,—,N/A,, ,79,17.4,22,22,44,173,5,9,0,1,46,64,-2,26,3,12,19,39%,,,,,,,,,,
629,Landon Slaggert,N,LW,165,CHI,23,$0.9,144.0,2.5,-337.6,-50.6,—,N/A,, ,58,12.2,6,10,16,60,0,0,0,0,25,53,-6,25,1,0,3,0%,,,,,,,,,,
25,Lane Hutson,N,D,14,MTL,22,$1.0,471.2,5.9,148.4,22.2,53.0,28.0,, ,80,23.1,8,60,67,102,2,29,0,0,117,47,3,38,1,0,0,0%,,,,,,,,,,
616,Lars Eller,N,C,180,OTT,36,$1.3,192.8,2.4,-319.9,-47.9,—,N/A,, ,82,11.7,8,10,17,100,0,0,0,0,36,63,0,29,1,367,331,53%,,,,,,,,,,
398,Lawson Crouse,N,"LW,RW",88,UTA,28,$4.3,348.0,4.3,-133.6,-20.0,—,N/A,, ,81,13.8,16,13,29,131,3,4,0,0,44,170,0,32,2,20,31,39%,,,,,,,,,,
301,Leevi Merilainen,N,G,43,OTT,23,$1.1,116.0,4.1,-89.1,-13.4,—,N/A,, ,,,,,,,,,,,,,,,,,,,,28,14,10,3,2,737,78,0.904,2.80
333,Leo Carlsson,N,C,62,ANA,21,$1.0,409.6,5.4,-103.1,-15.4,—,N/A,,+ + +,76,19.0,28,36,65,158,5,12,1,2,41,36,-5,24,4,327,517,39%,,,,,,,,,,
4,Leon Draisaitl,N,"C,LW",1,EDM,30,$14.0,783.4,9.8,301.7,45.2,2.0,-2.0,, ,80,21.8,49,64,113,258,20,40,0,0,32,42,12,41,8,775,623,55%,,,,,,,,,,
612,Liam Ohgren,N,LW,163,MIN,22,$0.9,168.6,3.2,-313.1,-46.9,—,N/A,, ,53,11.0,6,8,14,66,1,3,0,0,25,79,0,12,1,0,1,0%,,,,,,,,,,
253,Lian Bichsel,N,D,113,DAL,21,$0.9,264.2,4.1,-58.6,-8.8,—,N/A,, ,64,16.4,5,11,16,68,0,0,0,0,62,174,4,45,1,0,0,0%,,,,,,,,,,
124,Linus Ullmark,N,G,14,OTT,32,$8.3,235.1,4.5,30.1,4.5,98.0,-26.0,, ,,,,,,,,,,,,,,,,,,,,52,27,18,6,4,"1,379",134,0.911,2.58
112,Logan Cooley,N,C,27,UTA,21,$1.0,549.1,6.8,36.4,5.4,148.0,36.0,,+,80,19.2,32,47,79,193,9,28,0,0,34,67,0,40,5,362,504,42%,,,,,,,,,,
248,Logan Mailloux,N,D,110,STL,22,$0.9,266.4,4.1,-56.5,-8.5,—,N/A,,+ +,65,20.0,5,13,18,102,0,1,0,0,84,135,1,66,1,0,0,0%,,,,,,,,,,
561,Logan O'Connor,N,RW,153,COL,29,$2.5,236.3,3.0,-261.8,-39.2,—,N/A,, ,78,14.1,11,14,25,95,0,0,1,2,49,76,5,32,2,21,40,34%,,,,,,,,,,
422,Logan Stankoven,N,"C,RW",87,CAR,23,$6.0,350.0,4.7,-148.1,-22.2,152.0,-270.0,,+,74,15.3,17,26,42,182,3,7,0,0,33,53,5,15,3,87,90,49%,,,,,,,,,,
416,Logan Stanley,N,D,177,WPG,27,$1.3,179.5,2.8,-143.3,-21.5,—,N/A,, ,65,15.4,2,11,13,55,0,0,0,0,79,86,3,51,0,0,0,0%,,,,,,,,,,
148,Logan Thompson,N,G,23,WSH,28,$5.9,213.3,4.3,8.3,1.2,79.0,-69.0,,-,,,,,,,,,,,,,,,,,,,,50,25,19,6,3,"1,327",137,0.907,2.74
88,Lucas Raymond,N,RW,22,DET,23,$8.1,552.2,6.8,54.1,8.1,72.0,-16.0,, ,81,19.5,30,49,80,191,7,29,1,1,35,53,-3,28,4,3,8,26%,,,,,,,,,,
132,Lukas Dostal,N,G,18,ANA,25,$6.5,228.4,4.2,23.4,3.5,139.0,7.0,, ,,,,,,,,,,,,,,,,,,,,55,25,23,8,3,"1,545",162,0.905,2.94
506,Luke Evangelista,N,RW,124,NSH,24,$0.8,284.6,3.9,-213.5,-32.0,—,N/A,, ,73,14.5,14,23,38,150,2,6,0,0,20,37,-2,22,2,0,3,11%,,,,,,,,,,
126,Luke Hughes,N,D,49,N.J,22,$0.0,350.7,4.4,27.8,4.2,102.0,-24.0,,+,79,21.2,9,37,46,135,1,15,0,0,78,34,3,27,1,0,1,0%,,,,,,,,,,
174,Luke Schenn,N,D,67,WPG,36,$2.8,310.6,4.0,-12.2,-1.8,—,N/A,, ,77,15.7,2,10,12,83,0,0,0,0,100,237,3,51,0,0,0,0%,,,,,,,,,,
95,MacKenzie Blackwood,N,G,6,COL,28,$5.3,255.2,4.6,50.1,7.5,21.0,-74.0,, ,,,,,,,,,,,,,,,,,,,,56,34,17,6,4,"1,463",149,0.907,2.67
15,Mackenzie Weegar,N,D,8,CGY,32,$6.3,531.6,6.5,208.8,31.3,65.0,50.0,,-,82,23.8,11,35,46,185,3,17,0,1,180,187,-2,44,2,0,1,0%,,,,,,,,,,
473,Mackie Samoskevich,N,RW,109,FLA,23,$0.8,309.4,4.1,-188.7,-28.3,—,N/A,, ,76,11.8,13,15,28,115,3,9,0,0,31,123,4,16,2,0,1,0%,,,,,,,,,,
73,Macklin Celebrini,N,C,17,S.J,19,$1.0,582.1,7.6,69.4,10.4,31.0,-42.0,,+,77,20.0,33,48,81,265,10,25,0,0,56,45,-9,36,4,564,607,48%,,,,,,,,,,
244,Marco Kasper,N,"C,LW",53,DET,21,$0.9,426.5,5.4,-55.1,-8.3,—,N/A,, ,79,16.5,22,24,46,161,3,7,0,0,50,152,-1,30,3,308,382,45%,,,,,,,,,,
413,Marco Rossi,N,C,81,MIN,24,$5.0,371.1,4.9,-141.6,-21.2,—,N/A,, ,76,18.0,23,29,52,137,5,11,0,0,38,53,3,31,4,404,475,46%,,,,,,,,,,
385,Marcus Foligno,N,LW,85,MIN,34,$4.0,354.1,4.7,-127.6,-19.1,—,N/A,, ,76,14.6,12,14,26,89,0,0,0,0,51,228,3,65,2,8,11,41%,,,,,,,,,,
582,Marcus Johansson,N,LW,156,MIN,35,$0.8,200.5,2.5,-281.2,-42.1,—,N/A,, ,80,12.9,9,15,23,101,0,2,0,0,26,47,1,15,1,6,16,28%,,,,,,,,,,
199,Marcus Pettersson,N,D,81,VAN,29,$5.5,293.7,3.7,-29.1,-4.4,—,N/A,, ,80,21.5,4,25,28,87,0,0,0,0,147,97,2,46,1,0,0,0%,,,,,,,,,,
205,Mario Ferraro,N,D,85,S.J,27,$3.3,289.7,3.6,-33.1,-5.0,—,N/A,, ,80,22.4,5,16,21,100,0,0,0,1,151,134,-11,43,1,0,0,0%,,,,,,,,,,
624,Mark Jankowski,N,C,186,CAR,31,$0.8,182.4,2.7,-330.3,-49.5,—,N/A,, ,68,12.4,11,8,19,78,0,0,1,1,37,47,6,23,2,243,226,52%,,,,,,,,,,
481,Mark Kastelic,N,"C,RW",113,BOS,27,$1.6,302.3,4.1,-195.8,-29.3,—,N/A,, ,74,10.8,8,10,17,86,0,0,0,0,45,217,-4,72,1,280,229,55%,,,,,,,,,,
109,Mark Scheifele,N,C,26,WPG,33,$8.5,550.7,6.8,38.0,5.7,35.0,-74.0,, ,81,20.6,33,44,77,185,9,21,0,0,54,71,5,40,6,617,651,49%,,,,,,,,,,
339,Mark Stone,N,RW,64,VGK,33,$9.5,391.7,5.8,-106.4,-15.9,156.0,-183.0,, ,68,18.1,18,38,56,140,3,13,1,2,45,39,6,20,3,2,10,16%,,,,,,,,,,
209,Martin Fehervary,N,D,88,WSH,26,$6.0,287.3,3.7,-35.5,-5.3,—,N/A,, ,78,18.9,5,16,20,75,0,0,0,2,137,143,1,29,1,0,0,0%,,,,,,,,,,
48,Martin Necas,N,RW,12,COL,27,$6.5,590.4,7.3,92.3,13.8,59.0,11.0,,+,81,18.8,29,51,80,224,12,32,0,0,28,69,6,31,5,70,112,38%,,,,,,,,,,
464,Martin Pospisil,N,"C,RW",104,CGY,26,$2.5,313.1,4.0,-185.0,-27.7,—,N/A,, ,77,11.2,6,16,21,94,1,2,0,0,24,222,-3,49,1,53,72,42%,,,,,,,,,,
586,Mason Appleton,N,"C,RW",162,DET,30,$2.9,213.6,2.8,-284.5,-42.6,—,N/A,, ,76,12.8,9,13,22,99,0,0,0,0,29,76,-2,20,1,8,10,45%,,,,,,,,,,
227,Mason Lohrei,N,D,100,BOS,25,$3.2,277.2,3.9,-45.6,-6.8,—,N/A,, ,71,19.6,6,26,32,90,1,14,0,0,101,46,-5,25,1,0,0,0%,,,,,,,,,,
340,Mason Marchment,N,LW,72,SEA,30,$4.5,374.7,4.9,-106.9,-16.0,—,N/A,,-,77,15.5,19,26,45,155,4,9,0,0,31,96,-4,54,3,12,15,45%,,,,,,,,,,
242,Mason McTavish,N,C,48,ANA,23,$0.0,458.1,5.9,-54.6,-8.2,150.0,-92.0,,+ +,78,17.4,26,35,61,193,6,14,0,0,36,75,-5,54,4,488,510,49%,,,,,,,,,,
136,Mathew Barzal,N,"C,RW",31,NYI,28,$9.2,517.3,7.0,19.2,2.9,160.0,24.0,,+,74,20.7,22,49,72,214,5,20,0,0,52,56,2,29,3,73,105,41%,,,,,,,,,,
553,Mathieu Joseph,N,RW,148,STL,29,$3.0,243.6,3.3,-254.5,-38.1,—,N/A,, ,74,12.1,6,15,21,87,0,0,1,1,43,124,0,27,1,27,45,37%,,,,,,,,,,
