RK,NAME,KEEP?,POS,,TEAM,AGE,SALARY,FP,/GP,VORP,/$,ADP,DIFF.,,ADJ,GP,TOI,G,A,PTS,SOG,PPG,PPP,SHG,SHP,BLK,HIT,+/-,PIM,GWG,FOW,FOL,FO%,,GP,W,L,OTL,SO,SV,GA,SV%,GAA
258,Josh Manson,N,D,68,COL,34,$4.0,94.7,1.2,-44.0,-27.3,—,N/A,, ,78,18.9,4,21,25,121,0,0,0,1,107,158,8,73,1,0,0,0%,,,,,,,,,,
259,Luca Cagnoni,N,D,69,S.J,21,$0.9,94.5,1.2,-44.2,-27.4,—,N/A,,+ +,78,18.0,6,25,31,124,1,5,0,0,93,96,1,32,1,0,0,0%,,,,,,,,,,
260,Esa Lindell,N,D,70,DAL,32,$5.3,94.4,1.1,-44.3,-27.5,139.6,-120.4,, ,84,22.5,4,23,26,84,0,1,0,1,171,50,8,21,1,0,0,0%,,,,,,,,,,
261,Connor McMichael,N,"C,LW",83,STL,25,$6.8,96.4,1.2,-44.3,-27.5,—,N/A,, ,83,16.6,19,29,48,153,3,7,0,2,44,50,-2,35,3,268,338,44%,,,,,,,,,,
262,Frank Nazar,Y,C,75,CHI,22,$6.6,96.4,1.3,-44.3,-27.5,—,N/A,, ,75,18.0,19,28,47,150,4,11,1,1,49,50,-8,28,2,415,479,46%,,,,,,,,,,
263,Jonathan Huberdeau,N,"LW,RW",91,CGY,33,$10.5,95.9,1.2,-44.9,-27.9,—,N/A,, ,78,18.2,18,28,46,136,6,15,1,2,50,53,-8,38,3,12,18,41%,,,,,,,,,,
264,Neal Pionk,N,D,71,WPG,31,$7.0,93.7,1.2,-44.9,-27.9,—,N/A,, ,77,20.7,5,21,26,121,2,7,0,0,107,127,1,42,1,0,0,0%,,,,,,,,,,
265,Ryan McLeod,N,C,76,BUF,26,$5.0,95.7,1.1,-45.0,-28.0,—,N/A,, ,83,17.3,17,35,52,105,1,5,3,5,37,29,2,19,3,624,626,50%,,,,,,,,,,
266,Mike Matheson,N,D,72,MTL,32,$6.0,93.5,1.1,-45.2,-28.1,135.4,-130.6,, ,83,22.4,4,23,27,110,0,1,0,1,154,65,0,41,1,0,0,0%,,,,,,,,,,
267,Joey Daccord,,G,36,SEA,30,$5.0,48.7,1.1,-45.2,-28.1,149.1,-117.9,, ,,,,,,,,,,,,,,,,,,,,45,18,21,7,2,"1,249",136,0.901,3.03
268,Tristan Jarry,,G,37,EDM,31,$5.4,48.2,1.4,-45.7,-28.4,—,N/A,, ,,,,,,,,,,,,,,,,,,,,35,20,11,4,2,842,100,0.894,2.84
269,Alex Wennberg,N,C,77,S.J,31,$6.0,95.0,1.1,-45.7,-28.4,—,N/A,, ,83,19.5,15,30,46,99,6,12,0,1,88,37,-4,21,2,633,714,47%,,,,,,,,,,
270,Jake McCabe,N,D,73,TOR,32,$4.5,92.9,1.2,-45.7,-28.4,—,N/A,, ,81,22.2,3,21,24,72,0,0,0,0,173,116,1,54,0,0,0,0%,,,,,,,,,,
271,Artyom Levshunov,N,D,74,CHI,20,$1.0,92.9,1.2,-45.8,-28.4,—,N/A,, ,78,20.8,5,26,31,115,1,9,0,0,100,107,-11,47,1,0,0,0%,,,,,,,,,,
272,Elias Lindholm,N,C,78,BOS,31,$7.8,94.9,1.2,-45.9,-28.5,—,N/A,, ,81,16.8,16,27,43,133,3,11,0,1,67,72,-3,25,2,717,567,56%,,,,,,,,,,
273,Calum Ritchie,Y,"C,RW",92,NYI,21,$0.9,94.8,1.2,-45.9,-28.5,—,N/A,, ,77,16.2,20,26,46,124,8,19,0,0,44,38,-6,31,3,162,272,37%,,,,,,,,,,
274,Morgan Frost,N,C,80,CGY,27,$4.4,94.7,1.1,-46.0,-28.6,—,N/A,, ,83,15.9,19,25,44,149,5,15,0,0,47,67,-8,28,3,570,503,53%,,,,,,,,,,
275,Ben Kindel,N,C,81,PIT,19,$1.0,94.3,1.2,-46.4,-28.8,—,N/A,, ,82,15.9,18,22,40,160,4,9,0,2,62,43,0,25,3,317,412,43%,,,,,,,,,,
276,Anders Lee,N,LW,85,UTA,36,$5.4,94.3,1.1,-46.5,-28.9,—,N/A,, ,84,14.9,18,20,38,187,3,5,0,0,38,100,4,40,3,44,48,48%,,,,,,,,,,
277,Marco Kasper,N,"C,LW",86,DET,22,$0.9,94.2,1.1,-46.5,-28.9,—,N/A,, ,82,15.4,16,18,35,153,3,6,0,1,51,177,-2,27,3,258,276,48%,,,,,,,,,,
278,Jake Walman,N,D,75,EDM,30,$7.0,92.1,1.2,-46.6,-28.9,127.6,-150.4,, ,75,18.7,8,19,27,129,0,2,0,1,125,45,3,31,1,0,0,0%,,,,,,,,,,
279,Mats Zuccarello,Y,RW,93,L.A,38,$1.0,94.0,1.2,-46.7,-29.0,—,N/A,, ,77,16.3,15,35,50,139,3,16,0,0,36,31,0,25,2,26,36,42%,,,,,,,,,,
280,Vasily Podkolzin,N,"LW,RW",94,EDM,25,$3.0,93.5,1.2,-47.2,-29.3,—,N/A,, ,78,15.5,15,19,33,130,1,2,0,0,49,212,6,39,3,18,43,30%,,,,,,,,,,
281,Emil Heineman,N,"LW,RW",95,NYI,24,$1.1,93.4,1.2,-47.3,-29.4,—,N/A,, ,79,15.6,19,13,32,148,3,5,0,0,48,215,-5,24,3,5,13,28%,,,,,,,,,,
282,Sam Dickinson,N,D,76,S.J,20,$1.0,90.6,1.1,-48.1,-29.9,—,N/A,,+ +,80,19.9,5,26,30,111,2,9,0,0,91,84,-3,32,1,0,0,0%,,,,,,,,,,
283,Mavrik Bourque,N,"C,RW",96,NSH,24,$5.5,92.6,1.1,-48.1,-29.9,—,N/A,, ,82,16.3,20,24,44,149,2,8,0,0,30,79,-2,23,3,128,153,46%,,,,,,,,,,
284,Dawson Mercer,N,"C,RW",97,N.J,24,$4.0,92.6,1.1,-48.1,-29.9,—,N/A,, ,84,17.8,20,21,41,154,4,7,1,1,51,42,0,23,3,116,168,41%,,,,,,,,,,
285,Joel Farabee,N,"LW,RW",98,CGY,26,$5.0,92.4,1.1,-48.3,-30.0,—,N/A,, ,84,17.1,20,20,40,158,1,4,3,4,56,68,-8,33,3,26,38,41%,,,,,,,,,,
286,Aaron Ekblad,N,D,77,FLA,30,$6.1,90.3,1.2,-48.4,-30.1,127.6,-158.4,, ,76,22.4,3,24,28,103,0,4,0,1,109,94,3,58,1,0,1,0%,,,,,,,,,,
287,Sean Durzi,N,D,78,NYR,27,$6.0,90.0,1.2,-48.6,-30.2,—,N/A,, ,72,20.3,7,23,30,102,1,5,0,0,112,55,-1,40,1,0,0,0%,,,,,,,,,,
288,Chandler Stephenson,Y,C,85,SEA,32,$6.3,92.1,1.1,-48.6,-30.2,—,N/A,, ,82,19.3,15,35,50,99,4,16,1,2,56,33,-12,22,2,762,703,52%,,,,,,,,,,
289,Matt Roy,N,D,79,WSH,31,$5.8,89.9,1.1,-48.7,-30.3,—,N/A,, ,82,20.4,3,20,23,99,0,0,0,0,146,117,4,26,1,0,0,0%,,,,,,,,,,
290,Brayden McNabb,N,D,80,VGK,35,$3.7,89.8,1.1,-48.9,-30.3,—,N/A,, ,81,20.3,4,14,19,95,0,0,0,1,167,125,5,35,1,0,0,0%,,,,,,,,,,
291,Jaccob Slavin,N,D,81,CAR,32,$6.9,89.5,1.1,-49.2,-30.5,—,N/A,, ,80,21.4,5,22,26,119,0,0,0,3,125,38,7,15,1,0,0,0%,,,,,,,,,,
292,Vladislav Gavrikov,N,D,82,NYR,30,$7.0,89.3,1.1,-49.4,-30.7,140.5,-151.5,, ,84,22.8,7,22,28,112,0,1,0,1,119,53,0,38,1,0,0,0%,,,,,,,,,,
293,Sam Malinski,N,D,83,COL,28,$4.8,89.2,1.2,-49.4,-30.7,140.2,-152.8,, ,77,17.6,6,21,27,138,0,1,0,0,98,53,10,23,1,0,0,0%,,,,,,,,,,
294,Jordan Spence,N,D,84,OTT,25,$5.0,89.1,1.1,-49.5,-30.8,—,N/A,, ,81,18.1,6,25,31,111,0,3,0,0,78,71,6,24,1,0,0,0%,,,,,,,,,,
295,Nico Daws,,G,38,N.J,25,$1.1,44.1,1.3,-49.8,-30.9,—,N/A,, ,,,,,,,,,,,,,,,,,,,,35,17,13,4,2,866,99,0.897,2.83
296,Anthony Stolarz,,G,39,TOR,32,$3.8,44.0,1.6,-49.8,-30.9,133.4,-162.6,, ,,,,,,,,,,,,,,,,,,,,28,15,10,3,1,751,82,0.902,2.92
297,Shane Wright,N,"C,RW",99,SEA,22,$0.9,90.9,1.1,-49.9,-31.0,—,N/A,, ,81,15.0,18,24,42,118,4,10,0,0,64,65,-5,19,3,296,406,42%,,,,,,,,,,
298,Taylor Hall,N,LW,90,CAR,34,$3.2,90.7,1.2,-50.0,-31.1,—,N/A,, ,76,15.6,17,26,44,140,3,8,0,0,34,55,6,34,3,25,32,44%,,,,,,,,,,
299,Arturs Silovs,,G,40,PIT,25,$2.8,43.8,1.0,-50.1,-31.1,129.6,-169.4,, ,,,,,,,,,,,,,,,,,,,,45,22,17,6,2,"1,122",134,0.893,2.99
300,Janis Moser,N,D,85,T.B,26,$6.8,88.5,1.1,-50.2,-31.2,—,N/A,, ,79,21.4,6,21,27,102,0,0,0,2,104,68,9,42,1,0,0,0%,,,,,,,,,,
301,Josh Norris,N,C,87,BUF,27,$8.0,90.5,1.3,-50.2,-31.2,—,N/A,, ,71,15.0,19,22,41,112,4,11,0,0,42,79,1,29,3,443,411,52%,,,,,,,,,,
302,Ross Colton,N,"C,LW",91,NSH,29,$4.0,90.5,1.1,-50.2,-31.2,—,N/A,, ,79,14.8,15,20,34,174,1,3,0,0,40,179,-2,29,2,122,141,46%,,,,,,,,,,
303,Yegor Chinakhov,N,"LW,RW",100,PIT,25,$6.3,90.3,1.3,-50.4,-31.3,129.7,-173.3,, ,72,15.0,21,22,42,151,2,6,0,0,33,66,0,15,3,2,8,19%,,,,,,,,,,
304,Igor Chernyshov,N,"LW,RW",101,S.J,20,$0.9,90.3,1.2,-50.4,-31.3,—,N/A,, ,74,14.9,20,25,45,125,5,10,0,0,34,56,-1,23,3,0,0,0%,,,,,,,,,,
305,Zachary Bolduc,N,"LW,RW",102,MTL,23,$0.9,90.2,1.2,-50.5,-31.4,—,N/A,, ,76,14.5,17,19,36,117,4,7,0,0,43,150,4,29,3,14,21,41%,,,,,,,,,,
306,Anthony Mantha,N,"LW,RW",103,N.J,19,$4.8,90.1,1.2,-50.6,-31.4,138.8,-167.2,, ,74,13.9,22,22,44,118,4,7,0,0,34,52,2,36,3,10,24,30%,,,,,,,,,,
307,Brayden Schenn,N,"C,LW",96,NYI,35,$6.5,90.1,1.1,-50.6,-31.4,—,N/A,, ,84,15.6,16,23,38,119,2,6,0,0,42,172,-5,50,2,445,403,52%,,,,,,,,,,
308,Jordan Staal,N,C,90,CAR,37,$2.9,90.0,1.1,-50.7,-31.5,—,N/A,, ,82,15.8,16,19,35,114,1,1,1,2,50,159,6,27,3,872,690,56%,,,,,,,,,,
309,Damon Severson,N,D,86,CBJ,32,$6.3,87.6,1.1,-51.1,-31.7,—,N/A,, ,79,19.5,7,22,29,97,0,3,0,0,99,51,3,49,1,0,0,0%,,,,,,,,,,
310,Gabe Perreault,Y,RW,104,NYR,21,$0.9,89.3,1.1,-51.5,-32.0,128.0,-182.0,, ,79,15.7,19,25,44,122,4,9,0,0,35,49,0,22,3,7,8,46%,,,,,,,,,,
311,Matt Savoie,N,"C,RW",105,EDM,22,$0.9,88.8,1.1,-51.9,-32.2,134.3,-176.7,,+,81,15.8,18,23,41,149,4,6,1,1,40,29,5,21,3,34,50,41%,,,,,,,,,,
312,Easton Cowan,N,LW,97,TOR,21,$0.9,87.9,1.1,-52.8,-32.8,—,N/A,, ,77,15.8,16,25,41,122,3,7,0,0,40,88,1,37,2,3,5,33%,,,,,,,,,,
313,Mackie Samoskevich,Y,RW,106,SEA,23,$3.9,87.7,1.1,-53.0,-32.9,—,N/A,, ,81,14.9,15,20,35,160,2,6,0,0,39,150,-5,26,2,3,9,24%,,,,,,,,,,
314,Tyler Toffoli,N,"LW,RW",107,S.J,34,$6.0,87.6,1.1,-53.1,-33.0,—,N/A,, ,83,13.5,20,21,41,159,3,7,0,0,30,55,-2,14,3,11,16,40%,,,,,,,,,,
315,Dylan Samberg,N,D,87,WPG,27,$5.8,85.5,1.1,-53.1,-33.0,—,N/A,, ,78,22.0,4,19,23,109,0,0,0,0,142,71,2,28,1,0,0,0%,,,,,,,,,,
316,Casey DeSmith,,G,41,DAL,35,$1.0,40.7,1.6,-53.2,-33.0,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,14,8,3,1,624,69,0.900,2.78
317,Roman Kantserov,N,RW,108,CHI,21,$1.1,87.5,1.1,-53.3,-33.1,—,N/A,, ,77,15.0,19,19,38,146,4,8,0,0,33,91,0,31,2,0,0,40%,,,,,,,,,,
318,Charle-Edouard D'Astous,N,D,88,T.B,28,$0.9,85.4,1.1,-53.3,-33.1,—,N/A,, ,79,17.4,6,22,28,85,0,3,0,0,84,97,7,66,1,0,0,0%,,,,,,,,,,
319,Mathieu Olivier,N,RW,109,CBJ,29,$3.0,86.8,1.1,-54.0,-33.5,—,N/A,, ,78,13.6,15,13,28,105,0,0,1,1,57,230,2,84,2,5,13,29%,,,,,,,,,,
320,Jonathan Marchessault,N,"LW,RW",110,NSH,35,$5.5,86.7,1.1,-54.1,-33.6,—,N/A,, ,80,15.4,17,23,40,169,4,11,0,0,18,83,-4,30,2,14,32,30%,,,,,,,,,,
321,Oliver Ekman-Larsson,N,D,89,TOR,35,$3.5,84.6,1.0,-54.1,-33.6,127.7,-193.3,, ,82,18.5,5,23,28,102,1,5,0,0,80,86,1,52,1,0,0,0%,,,,,,,,,,
322,Olen Zellweger,N,D,90,BUF,22,$3.1,84.5,1.1,-54.2,-33.6,—,N/A,, ,78,19.3,8,17,25,135,1,2,0,0,102,50,2,34,1,0,0,0%,,,,,,,,,,
323,Ridly Greig,N,"C,LW,RW",111,OTT,24,$3.3,86.5,1.1,-54.2,-33.7,—,N/A,, ,82,16.3,14,21,35,129,1,4,2,2,52,111,2,61,3,260,250,51%,,,,,,,,,,
324,Ryan McDonagh,N,D,91,T.B,37,$4.1,84.3,1.1,-54.4,-33.8,—,N/A,, ,77,20.2,4,22,26,70,0,0,0,1,132,43,8,21,1,0,0,0%,,,,,,,,,,
325,Christian Dvorak,N,C,93,PHI,30,$5.2,86.2,1.1,-54.5,-33.9,—,N/A,, ,78,17.4,15,26,42,133,2,5,0,1,55,45,0,24,2,596,482,55%,,,,,,,,,,
326,Andrew Copp,N,"C,LW",101,DET,32,$5.6,86.1,1.1,-54.7,-34.0,—,N/A,, ,80,17.2,12,30,42,122,2,10,0,1,60,45,-1,26,2,553,492,53%,,,,,,,,,,
327,Conor Garland,N,RW,112,CBJ,30,$6.0,85.8,1.0,-54.9,-34.1,—,N/A,, ,82,16.6,15,24,39,158,3,9,0,0,43,54,1,36,2,9,20,32%,,,,,,,,,,
328,Rasmus Sandin,N,D,92,WSH,26,$4.6,83.6,1.0,-55.0,-34.2,—,N/A,, ,81,17.5,4,21,25,83,0,2,0,0,119,89,3,21,1,0,0,0%,,,,,,,,,,
329,Braden Schneider,N,D,93,NYR,24,$5.5,83.4,1.0,-55.3,-34.3,—,N/A,, ,84,17.9,4,16,20,95,0,0,1,1,130,138,-2,24,1,0,0,0%,,,,,,,,,,
330,Sean Monahan,N,C,95,CBJ,31,$5.5,85.0,1.1,-55.7,-34.6,—,N/A,, ,80,15.7,15,25,40,128,2,8,1,2,37,47,3,17,2,615,544,53%,,,,,,,,,,
331,Yaroslav Askarov,,G,42,S.J,24,$2.0,37.8,0.8,-56.1,-34.8,131.4,-199.6,, ,,,,,,,,,,,,,,,,,,,,45,21,18,6,2,"1,167",140,0.893,3.10
332,Marcus Pettersson,N,D,94,NYR,30,$5.5,82.4,1.0,-56.2,-34.9,—,N/A,, ,83,20.8,4,20,24,72,0,0,0,0,140,82,0,49,1,0,0,0%,,,,,,,,,,
333,Sergei Murashov,,G,43,PIT,22,$0.9,37.6,1.1,-56.2,-34.9,134.2,-198.8,, ,,,,,,,,,,,,,,,,,,,,35,17,13,4,1,893,105,0.895,2.99
334,Dennis Hildeby,,G,44,T.B,25,$0.8,37.6,1.5,-56.3,-35.0,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,15,8,3,2,588,69,0.896,2.74
335,Nikita Zadorov,N,D,95,BOS,31,$5.0,82.3,1.0,-56.4,-35.0,—,N/A,, ,83,20.5,3,18,21,96,0,0,0,0,110,182,-2,104,0,0,0,0%,,,,,,,,,,
336,Claude Giroux,N,"C,LW,RW",113,OTT,19,$2.0,84.3,1.0,-56.4,-35.0,—,N/A,, ,84,15.3,12,29,41,131,2,11,0,1,30,64,3,25,2,489,311,61%,,,,,,,,,,
337,Jamie Benn,N,"C,LW,RW",114,DAL,37,$0.9,84.3,1.1,-56.4,-35.0,—,N/A,, ,80,12.5,15,24,39,103,2,6,0,0,34,106,6,56,3,150,122,55%,,,,,,,,,,
338,Mikey Anderson,N,D,96,L.A,27,$4.1,82.2,1.0,-56.4,-35.1,—,N/A,, ,82,20.6,4,18,22,75,0,0,0,0,132,110,0,26,1,0,0,0%,,,,,,,,,,
339,Akira Schmid,,G,45,FLA,26,$2.0,37.4,1.3,-56.5,-35.1,—,N/A,, ,,,,,,,,,,,,,,,,,,,,28,16,9,3,2,664,78,0.895,2.79
340,Noah Cates,N,C,98,PHI,27,$4.0,84.2,1.0,-56.6,-35.1,—,N/A,, ,81,14.9,15,23,38,115,1,4,1,1,49,93,2,22,2,410,504,45%,,,,,,,,,,
341,Drew Doughty,N,D,97,L.A,36,$11.0,81.8,1.1,-56.9,-35.3,—,N/A,, ,75,22.9,5,21,27,99,1,5,0,0,92,58,1,40,1,0,0,0%,,,,,,,,,,
342,Jacob Fowler,,G,46,MTL,21,$0.9,36.9,1.2,-57.0,-35.4,153.4,-188.6,, ,,,,,,,,,,,,,,,,,,,,30,16,11,4,1,760,88,0.896,2.95
343,Emmitt Finnie,N,"C,LW",104,DET,21,$0.9,83.6,1.0,-57.1,-35.5,—,N/A,, ,83,15.3,15,20,35,127,4,8,0,0,41,126,-2,15,2,47,60,44%,,,,,,,,,,
344,Sebastian Cossa,,G,47,UTA,23,$2.0,36.7,1.5,-57.2,-35.5,—,N/A,,+,,,,,,,,,,,,,,,,,,,,25,13,9,3,1,654,73,0.900,2.91
345,Brent Burns,N,D,98,COL,41,$0.9,81.4,1.0,-57.3,-35.6,135.9,-209.1,, ,84,18.4,5,18,23,147,0,2,0,0,96,37,9,28,1,0,0,0%,,,,,,,,,,
346,Alex Iafallo,N,"LW,RW",115,WPG,32,$3.7,83.0,1.0,-57.7,-35.9,—,N/A,, ,83,15.7,14,18,32,127,3,7,0,0,60,106,1,18,2,16,23,42%,,,,,,,,,,
347,Thatcher Demko,,G,48,VAN,30,$8.5,36.0,0.8,-57.8,-35.9,151.0,-196.0,, ,,,,,,,,,,,,,,,,,,,,45,16,22,7,1,"1,286",143,0.900,3.19
348,Parker Kelly,N,"C,LW",106,COL,27,$1.7,82.4,1.0,-58.4,-36.2,—,N/A,, ,84,12.7,14,13,27,102,0,0,1,2,62,170,6,30,3,91,163,36%,,,,,,,,,,
349,Kaapo Kakko,N,RW,116,SEA,25,$4.5,82.3,1.0,-58.4,-36.3,—,N/A,, ,79,15.1,17,29,45,113,4,10,0,0,22,51,-5,26,2,27,28,50%,,,,,,,,,,
350,Alex Romanov,N,D,99,NYI,26,$6.3,80.2,1.1,-58.4,-36.3,—,N/A,, ,76,18.9,4,15,19,96,0,0,0,0,139,119,-5,23,1,0,0,0%,,,,,,,,,,
351,Alex Nedeljkovic,,G,49,S.J,30,$3.0,35.4,1.0,-58.5,-36.3,—,N/A,, ,,,,,,,,,,,,,,,,,,,,35,17,14,5,1,942,109,0.896,3.11
352,Fabian Zetterlund,N,"LW,RW",117,OTT,27,$4.3,82.2,1.0,-58.5,-36.4,—,N/A,, ,84,12.8,15,16,30,134,3,5,0,0,43,135,2,18,3,10,13,44%,,,,,,,,,,
353,Adam Larsson,N,D,100,SEA,33,$5.3,80.0,1.0,-58.7,-36.4,—,N/A,, ,84,20.7,4,16,20,96,0,0,0,0,154,105,-9,40,0,0,0,0%,,,,,,,,,,
354,Brett Howden,N,"C,LW",108,VGK,28,$2.5,81.9,1.0,-58.8,-36.5,—,N/A,, ,78,15.4,17,16,34,104,1,3,1,1,39,124,3,44,3,325,324,50%,,,,,,,,,,
355,Artem Zub,N,D,101,OTT,29,$4.6,79.7,1.0,-58.9,-36.6,—,N/A,, ,79,20.8,3,19,23,82,0,0,0,1,128,75,3,47,1,0,0,0%,,,,,,,,,,
356,Bobby Brink,N,RW,118,MIN,25,$2.8,81.7,1.0,-59.1,-36.7,—,N/A,, ,79,14.7,15,22,37,114,2,5,0,0,40,91,2,24,2,19,32,38%,,,,,,,,,,
357,Tom Willander,N,D,102,VAN,21,$1.0,79.4,1.0,-59.3,-36.8,—,N/A,, ,79,19.4,7,21,28,84,0,4,0,0,104,56,-12,29,1,0,0,0%,,,,,,,,,,
358,Thomas Novak,N,"C,LW",109,PIT,29,$3.5,81.2,1.0,-59.5,-37.0,—,N/A,, ,79,14.5,17,23,40,130,4,8,0,0,35,21,1,19,2,209,281,43%,,,,,,,,,,
359,Cam Fowler,N,D,103,STL,34,$6.1,79.1,1.0,-59.5,-37.0,—,N/A,, ,82,20.8,3,26,30,84,1,8,0,0,88,26,-3,21,0,0,0,0%,,,,,,,,,,
360,Frank Vatrano,N,"LW,RW",119,ANA,32,$4.6,81.1,1.0,-59.6,-37.0,—,N/A,, ,78,13.9,14,14,29,162,3,5,0,1,49,130,-5,50,2,10,14,42%,,,,,,,,,,
361,Kaiden Guhle,N,D,104,MTL,24,$5.5,78.8,1.1,-59.8,-37.2,—,N/A,, ,71,18.5,5,15,21,78,0,0,0,0,118,113,1,48,1,0,0,0%,,,,,,,,,,
362,Alex Carrier,N,D,105,MTL,29,$3.8,78.8,1.0,-59.9,-37.2,—,N/A,, ,81,19.0,4,16,20,64,0,0,0,1,159,61,2,40,1,0,0,0%,,,,,,,,,,
363,Trevor Moore,N,"LW,RW",120,L.A,31,$4.2,80.8,1.0,-60.0,-37.3,—,N/A,, ,80,14.8,16,19,35,160,1,2,1,1,37,66,1,18,2,4,18,19%,,,,,,,,,,
364,Jason Zucker,N,LW,112,BUF,34,$4.8,80.6,1.0,-60.1,-37.4,—,N/A,, ,78,13.3,16,21,37,131,5,8,0,0,25,70,2,32,2,44,68,39%,,,,,,,,,,
365,Ryan Pulock,N,D,106,NYI,31,$6.2,78.5,1.0,-60.2,-37.4,—,N/A,, ,79,20.7,2,18,20,83,0,0,0,1,153,72,-3,21,0,0,0,0%,,,,,,,,,,
366,Jean-Gabriel Pageau,N,C,103,NYI,33,$4.9,80.5,1.0,-60.2,-37.4,—,N/A,, ,82,14.8,13,20,33,93,0,0,2,6,56,124,-4,13,2,649,464,58%,,,,,,,,,,
367,Boone Jenner,N,"C,LW",113,WSH,33,$5.8,80.3,1.1,-60.4,-37.5,—,N/A,, ,71,14.4,12,19,31,123,1,2,0,1,58,124,4,29,2,251,223,53%,,,,,,,,,,
368,Yegor Sharangovich,N,"C,LW,RW",121,CGY,28,$5.8,80.1,1.0,-60.6,-37.6,—,N/A,, ,82,16.3,19,18,37,151,4,8,2,2,36,29,-10,15,3,70,105,40%,,,,,,,,,,
369,William Borgen,N,D,107,BOS,29,$4.1,78.1,0.9,-60.6,-37.6,—,N/A,, ,83,19.1,5,15,20,87,0,0,0,0,121,123,-3,45,1,0,0,0%,,,,,,,,,,
370,Fraser Minten,N,C,106,BOS,22,$0.9,80.1,1.1,-60.7,-37.7,—,N/A,, ,75,15.5,15,17,32,108,1,4,0,1,44,125,0,21,2,370,389,49%,,,,,,,,,,
371,Jack Roslovic,N,"C,RW",122,TOR,29,$4.0,79.8,1.0,-61.0,-37.9,130.5,-240.5,, ,79,14.5,19,18,37,146,2,4,0,0,29,44,0,18,3,143,136,51%,,,,,,,,,,
372,Ryan Poehling,N,C,108,ANA,27,$3.8,79.8,1.0,-61.0,-37.9,—,N/A,, ,80,14.8,12,22,34,100,0,0,2,4,90,50,-3,17,2,515,527,49%,,,,,,,,,,
373,Erik Haula,N,"C,LW",115,L.A,35,$3.6,79.6,1.0,-61.2,-38.0,—,N/A,, ,81,16.0,13,19,31,130,3,8,0,1,47,114,-2,48,2,492,462,52%,,,,,,,,,,
374,Jiri Kulich,N,C,110,BUF,22,$0.9,79.5,1.2,-61.2,-38.0,—,N/A,, ,67,16.2,18,16,35,137,1,3,0,0,45,52,1,24,3,342,429,44%,,,,,,,,,,
375,Jack McBain,N,"C,LW",116,UTA,26,$4.3,79.4,1.0,-61.3,-38.1,—,N/A,, ,81,12.7,10,15,25,93,0,0,1,1,45,250,2,57,2,308,315,49%,,,,,,,,,,
376,Jonas Brodin,N,D,108,MIN,33,$6.0,77.2,1.0,-61.4,-38.2,—,N/A,, ,74,20.7,4,17,21,87,0,0,0,0,144,33,5,23,1,0,0,0%,,,,,,,,,,
377,Kevin Bahl,N,D,109,CGY,26,$5.4,77.2,0.9,-61.4,-38.2,—,N/A,, ,82,22.2,4,18,22,78,0,1,0,1,121,119,-9,52,1,0,0,0%,,,,,,,,,,
378,Tyler Kleven,N,D,110,OTT,24,$1.6,77.1,1.0,-61.5,-38.2,—,N/A,, ,80,17.3,4,14,18,95,0,0,0,2,110,125,1,41,1,0,0,0%,,,,,,,,,,
379,Hampus Lindholm,N,D,111,BOS,32,$6.5,77.0,1.1,-61.7,-38.3,—,N/A,, ,72,22.5,4,21,24,102,1,4,0,0,112,34,-1,51,1,0,0,0%,,,,,,,,,,
380,Nicholas Robertson,N,RW,123,PIT,24,$3.3,79.0,1.0,-61.8,-38.4,—,N/A,, ,79,13.2,17,16,33,135,2,4,0,0,38,84,-1,16,3,10,13,42%,,,,,,,,,,
381,Collin Graf,N,"LW,RW",124,S.J,23,$4.3,78.9,1.0,-61.8,-38.4,—,N/A,, ,80,14.8,17,19,36,104,0,1,2,3,44,76,-2,17,2,6,15,29%,,,,,,,,,,
382,John Marino,N,D,112,UTA,29,$4.4,76.5,1.0,-62.1,-38.6,132.2,-249.8,, ,77,20.7,4,26,30,60,0,0,0,1,84,39,4,22,1,0,0,0%,,,,,,,,,,
383,Mikael Backlund,N,C,112,CGY,37,$3.3,78.6,0.9,-62.2,-38.6,—,N/A,, ,83,18.2,14,21,35,185,1,3,1,3,38,39,-8,26,2,740,753,50%,,,,,,,,,,
384,Arseny Gritsyuk,N,"LW,RW",125,N.J,25,$3.3,78.4,1.0,-62.3,-38.7,—,N/A,,+,77,14.4,15,21,36,161,1,3,0,0,23,69,1,28,2,4,10,31%,,,,,,,,,,
385,Oliver Bjorkstrand,N,RW,126,NYR,31,$4.5,78.4,0.9,-62.3,-38.7,—,N/A,, ,83,14.2,13,22,34,135,3,6,0,0,40,93,-1,18,2,6,11,36%,,,,,,,,,,
386,Mason Lohrei,N,D,113,BOS,25,$3.2,76.2,1.0,-62.4,-38.8,—,N/A,, ,78,16.1,6,20,26,75,1,8,0,0,90,42,-2,22,1,0,0,0%,,,,,,,,,,
387,Tyler Seguin,N,"C,RW",127,DAL,34,$9.9,78.3,1.2,-62.4,-38.8,—,N/A,, ,64,15.2,17,23,40,101,2,5,0,0,20,47,5,18,3,283,234,55%,,,,,,,,,,
388,Troy Terry,Y,RW,128,ANA,28,$7.0,77.9,1.5,-62.9,-39.1,—,N/A,, ,52,18.5,15,26,42,131,2,8,1,2,19,10,-1,16,2,4,7,37%,,,,,,,,,,
