RK,NAME,KEEP?,POS,,TEAM,AGE,SALARY,FP,/GP,VORP,/$,ADP,DIFF.,,ADJ,GP,TOI,G,A,PTS,SOG,PPG,PPP,SHG,SHP,BLK,HIT,+/-,PIM,GWG,FOW,FOL,FO%,,GP,W,L,OTL,SO,SV,GA,SV%,GAA
382,Anthony Mantha,N,"LW,RW",120,N.J,19,$4.8,344.5,4.7,-73.6,-5.9,138.8,-243.2,, ,74,13.9,22,22,44,118,4,7,0,0,34,52,2,36,3,10,24,30%,,,,,,,,,,
383,Colton Dach,N,"C,LW",116,EDM,23,$1.2,337.3,4.5,-73.8,-5.9,—,N/A,, ,75,11.5,7,12,19,75,1,2,0,0,36,233,4,37,1,35,48,42%,,,,,,,,,,
384,Ryan McDonagh,N,D,117,T.B,37,$4.1,316.2,4.1,-74.8,-6.0,—,N/A,, ,77,20.2,4,22,26,70,0,0,0,1,132,43,8,21,1,0,0,0%,,,,,,,,,,
385,Alex Lyon,,G,36,BUF,33,$1.5,243.0,6.9,-77.5,-6.2,153.3,-231.7,, ,,,,,,,,,,,,,,,,,,,,35,18,13,4,2,906,101,0.900,2.89
386,Joseph Woll,,G,37,PHI,28,$3.7,242.9,6.9,-77.6,-6.2,132.0,-254.0,, ,,,,,,,,,,,,,,,,,,,,35,18,13,4,2,867,95,0.901,2.73
387,Bobby Brink,N,RW,121,MIN,25,$2.8,340.3,4.3,-77.8,-6.2,—,N/A,, ,79,14.7,15,22,37,114,2,5,0,0,40,91,2,24,2,19,32,38%,,,,,,,,,,
388,Niko Mikkola,N,D,118,FLA,30,$5.0,312.7,3.9,-78.3,-6.3,—,N/A,, ,81,19.9,3,13,16,85,0,0,0,0,102,128,3,52,1,0,0,0%,,,,,,,,,,
389,Oliver Bjorkstrand,N,RW,122,NYR,31,$4.5,338.4,4.1,-79.7,-6.4,—,N/A,, ,83,14.2,13,22,34,135,3,6,0,0,40,93,-1,18,2,6,11,36%,,,,,,,,,,
390,Dakota Joshua,N,"C,LW",118,TOR,30,$3.3,331.0,4.5,-80.1,-6.4,—,N/A,, ,74,11.6,11,10,21,67,0,0,0,0,39,220,1,37,1,17,24,41%,,,,,,,,,,
391,Tye Kartye,N,LW,119,NYR,25,$1.3,330.6,4.3,-80.5,-6.4,—,N/A,, ,78,11.6,9,13,22,77,0,0,0,1,43,202,-2,33,1,8,19,30%,,,,,,,,,,
392,Teddy Blueger,N,C,154,TOR,19,$2.5,274.7,3.6,-80.9,-6.5,—,N/A,, ,77,14.2,11,16,26,96,0,0,2,3,37,94,-1,39,1,421,413,50%,,,,,,,,,,
393,Matt Savoie,N,"C,RW",123,EDM,22,$0.9,336.9,4.2,-81.3,-6.5,134.3,-258.7,,+,81,15.8,18,23,41,149,4,6,1,1,40,29,5,21,3,34,50,41%,,,,,,,,,,
394,Scott Laughton,N,"C,LW",121,L.A,32,$3.5,329.1,4.1,-82.0,-6.6,—,N/A,, ,81,13.6,12,13,25,114,0,0,2,3,50,139,-2,36,2,436,392,53%,,,,,,,,,,
395,Brent Burns,N,D,119,COL,41,$0.9,308.2,3.7,-82.8,-6.6,135.9,-259.1,, ,84,18.4,5,18,23,147,0,2,0,0,96,37,9,28,1,0,0,0%,,,,,,,,,,
396,Drew Doughty,N,D,120,L.A,36,$11.0,308.2,4.1,-82.8,-6.6,—,N/A,, ,75,22.9,5,21,27,99,1,5,0,0,92,58,1,40,1,0,0,0%,,,,,,,,,,
397,Alex Vlasic,N,D,121,CHI,25,$4.6,307.7,3.7,-83.3,-6.7,—,N/A,, ,83,21.9,4,19,23,95,0,0,0,1,138,49,-11,24,0,0,0,0%,,,,,,,,,,
398,Morgan Barron,N,"C,LW",122,WPG,27,$1.9,326.9,4.1,-84.2,-6.7,—,N/A,, ,80,12.8,12,12,23,112,0,0,1,1,49,154,1,29,2,272,294,48%,,,,,,,,,,
399,Jared Spurgeon,N,D,122,MIN,36,$7.6,306.5,4.1,-84.5,-6.8,—,N/A,, ,75,19.2,3,15,18,77,0,3,0,0,125,77,3,18,0,0,0,0%,,,,,,,,,,
400,Drew Helleson,N,D,123,ANA,25,$1.1,306.4,4.2,-84.6,-6.8,—,N/A,, ,74,19.2,5,17,22,73,0,0,0,2,110,95,-5,38,1,0,0,0%,,,,,,,,,,
401,Tyler Myers,N,D,124,DAL,36,$1.5,306.0,3.8,-84.9,-6.8,—,N/A,, ,80,18.0,3,14,17,81,0,0,0,1,122,90,3,55,0,0,0,0%,,,,,,,,,,
402,Cole Sillinger,N,"C,RW",124,CBJ,23,$4.6,332.8,4.1,-85.3,-6.8,—,N/A,, ,81,14.5,11,24,35,134,0,1,0,1,43,99,0,33,2,136,172,44%,,,,,,,,,,
403,Tanner Jeannot,N,"LW,RW",125,BOS,29,$3.4,332.5,4.2,-85.6,-6.8,—,N/A,, ,78,12.0,7,11,18,75,0,0,0,0,52,219,-3,63,1,11,15,43%,,,,,,,,,,
404,Jonas Brodin,N,D,125,MIN,33,$6.0,304.5,4.1,-86.5,-6.9,—,N/A,, ,74,20.7,4,17,21,87,0,0,0,0,144,33,5,23,1,0,0,0%,,,,,,,,,,
405,Matthew Robertson,N,D,126,NYR,25,$0.8,304.2,3.8,-86.8,-6.9,—,N/A,, ,80,17.4,6,14,20,86,0,0,0,0,93,110,-1,38,1,0,0,0%,,,,,,,,,,
406,Jason Zucker,N,LW,125,BUF,34,$4.8,323.8,4.2,-87.3,-7.0,—,N/A,, ,78,13.3,16,21,37,131,5,8,0,0,25,70,2,32,2,44,68,39%,,,,,,,,,,
407,Louis Crevier,N,D,127,BUF,25,$0.9,303.0,4.3,-88.0,-7.0,—,N/A,, ,71,17.3,6,14,19,91,0,0,1,1,93,109,-1,36,1,0,0,0%,,,,,,,,,,
408,Kaedan Korczak,N,D,128,PIT,25,$3.3,302.9,4.2,-88.1,-7.0,—,N/A,, ,72,19.0,3,18,21,73,0,0,0,0,102,101,2,26,0,0,0,0%,,,,,,,,,,
409,Aatu Raty,N,C,160,VAN,23,$0.8,267.0,3.7,-88.7,-7.1,—,N/A,, ,71,12.4,8,10,18,72,0,0,0,1,23,159,-8,24,1,512,348,60%,,,,,,,,,,
410,Dante Fabbro,N,D,129,CBJ,28,$4.1,302.3,3.9,-88.7,-7.1,—,N/A,, ,78,17.5,6,13,18,78,0,0,0,0,128,75,0,36,1,0,0,0%,,,,,,,,,,
411,Simon Benoit,N,D,130,PHI,27,$1.4,302.2,3.8,-88.8,-7.1,—,N/A,, ,80,15.8,1,8,9,58,0,0,0,0,106,175,-2,47,0,0,0,0%,,,,,,,,,,
412,Gabriel Landeskog,N,"LW,RW",126,COL,33,$7.0,329.3,5.3,-88.8,-7.1,132.6,-279.4,, ,62,16.0,13,20,33,129,3,6,0,0,31,82,7,37,2,164,99,62%,,,,,,,,,,
413,Tom Willander,N,D,131,VAN,21,$1.0,302.0,3.8,-89.0,-7.1,—,N/A,, ,79,19.4,7,21,28,84,0,4,0,0,104,56,-12,29,1,0,0,0%,,,,,,,,,,
414,Kaapo Kakko,N,RW,127,SEA,25,$4.5,328.1,4.2,-90.0,-7.2,—,N/A,, ,79,15.1,17,29,45,113,4,10,0,0,22,51,-5,26,2,27,28,50%,,,,,,,,,,
415,Jason Dickinson,N,C,162,EDM,31,$4.0,265.3,3.4,-90.3,-7.2,—,N/A,, ,78,13.6,10,11,20,79,0,0,1,1,54,101,4,25,2,476,484,50%,,,,,,,,,,
416,Samuel Helenius,N,C,163,L.A,23,$0.9,264.9,3.7,-90.7,-7.3,—,N/A,, ,71,9.4,7,7,14,58,0,0,0,0,28,201,-1,35,1,186,220,46%,,,,,,,,,,
417,Trevor Moore,N,"LW,RW",128,L.A,31,$4.2,326.8,4.1,-91.3,-7.3,—,N/A,, ,80,14.8,16,19,35,160,1,2,1,1,37,66,1,18,2,4,18,19%,,,,,,,,,,
418,Connor Dewar,N,"C,LW",127,PIT,27,$2.3,319.7,4.1,-91.4,-7.3,—,N/A,, ,78,13.3,11,13,24,101,0,0,1,1,49,150,-1,24,2,79,92,46%,,,,,,,,,,
419,Justin Hryckowian,N,"C,LW",128,DAL,25,$1.0,319.2,4.0,-91.9,-7.4,—,N/A,, ,81,13.5,13,16,29,88,1,3,0,0,44,117,5,36,2,192,155,55%,,,,,,,,,,
420,Nicholas Robertson,N,RW,129,PIT,24,$3.3,326.0,4.1,-92.1,-7.4,—,N/A,, ,79,13.2,17,16,33,135,2,4,0,0,38,84,-1,16,3,10,13,42%,,,,,,,,,,
421,Michael Kesselring,N,D,132,S.J,26,$4.5,298.6,4.0,-92.4,-7.4,—,N/A,, ,74,18.5,5,16,21,115,0,0,0,0,95,79,-1,68,1,0,0,0%,,,,,,,,,,
422,Adam Pelech,N,D,133,NYI,32,$5.8,298.1,3.8,-92.9,-7.4,—,N/A,, ,79,20.9,1,17,18,100,0,0,0,1,122,73,-3,44,0,0,0,0%,,,,,,,,,,
423,Michael Amadio,N,"LW,RW",130,OTT,30,$2.6,324.8,4.0,-93.3,-7.5,—,N/A,, ,82,15.2,14,19,33,101,0,0,0,1,49,102,2,22,2,21,27,44%,,,,,,,,,,
424,Ilya Protas,N,LW,129,WSH,20,$0.9,317.1,4.4,-94.0,-7.5,—,N/A,, ,72,13.0,14,20,35,123,3,8,0,0,30,85,0,29,2,140,211,40%,,,,,,,,,,
425,Hampus Lindholm,N,D,134,BOS,32,$6.5,295.5,4.1,-95.5,-7.6,—,N/A,, ,72,22.5,4,21,24,102,1,4,0,0,112,34,-1,51,1,0,0,0%,,,,,,,,,,
426,Arseny Gritsyuk,N,"LW,RW",131,N.J,25,$3.3,322.2,4.2,-95.9,-7.7,—,N/A,,+,77,14.4,15,21,36,161,1,3,0,0,23,69,1,28,2,4,10,31%,,,,,,,,,,
427,Adin Hill,,G,38,VGK,30,$6.3,224.2,6.4,-96.3,-7.7,127.0,-300.0,, ,,,,,,,,,,,,,,,,,,,,35,20,11,4,2,807,94,0.896,2.68
428,Frederik Andersen,,G,39,EDM,36,$1.0,223.8,6.4,-96.7,-7.7,133.3,-294.7,, ,,,,,,,,,,,,,,,,,,,,35,21,11,4,2,827,98,0.894,2.79
429,Nico Daws,,G,40,N.J,25,$1.1,223.7,6.4,-96.9,-7.7,—,N/A,, ,,,,,,,,,,,,,,,,,,,,35,17,13,4,2,866,99,0.897,2.83
430,Phillip Danault,N,C,167,MTL,33,$5.5,258.7,3.2,-96.9,-7.8,—,N/A,, ,82,13.9,6,18,24,94,0,0,0,1,47,68,2,22,1,514,455,53%,,,,,,,,,,
431,Nic Dowd,N,C,169,VGK,36,$3.0,257.6,3.2,-98.0,-7.8,—,N/A,, ,81,12.6,7,11,18,63,0,0,1,1,53,126,2,41,1,461,481,49%,,,,,,,,,,
432,Tristan Jarry,,G,41,EDM,31,$5.4,222.4,6.4,-98.2,-7.9,—,N/A,, ,,,,,,,,,,,,,,,,,,,,35,20,11,4,2,842,100,0.894,2.84
433,Sam Rinzel,N,D,135,CHI,22,$0.9,292.8,4.0,-98.2,-7.9,132.4,-300.6,, ,72,18.9,5,17,23,110,0,3,0,0,91,70,-7,37,1,0,0,0%,,,,,,,,,,
434,Rasmus Ristolainen,N,D,136,PHI,31,$5.1,292.2,4.2,-98.8,-7.9,—,N/A,, ,70,21.0,2,16,18,88,0,1,0,1,105,85,1,25,0,0,0,0%,,,,,,,,,,
435,Peyton Krebs,N,"C,LW",132,BUF,25,$4.5,312.1,3.7,-99.0,-7.9,—,N/A,, ,84,12.2,9,19,29,83,0,0,0,0,35,150,1,43,1,224,260,46%,,,,,,,,,,
436,Sam Carrick,N,C,170,BUF,34,$1.0,255.5,3.1,-100.1,-8.0,—,N/A,, ,82,11.1,7,9,15,82,0,0,1,2,41,129,1,58,1,360,304,54%,,,,,,,,,,
437,Alex Nedeljkovic,,G,42,S.J,30,$3.0,220.3,6.3,-100.2,-8.0,—,N/A,, ,,,,,,,,,,,,,,,,,,,,35,17,14,5,1,942,109,0.896,3.11
438,Elias Pettersson (D),N,D,137,VAN,22,$0.9,290.3,4.1,-100.7,-8.1,—,N/A,, ,71,18.1,5,12,16,69,0,0,0,0,99,130,-11,37,1,0,0,0%,,,,,,,,,,
439,Jonas Siegenthaler,N,D,138,N.J,29,$3.4,290.2,3.7,-100.8,-8.1,—,N/A,, ,78,19.6,2,14,16,66,0,0,0,1,126,89,-1,37,0,0,0,0%,,,,,,,,,,
440,Collin Graf,N,"LW,RW",132,S.J,23,$4.3,314.3,3.9,-103.8,-8.3,—,N/A,, ,80,14.8,17,19,36,104,0,1,2,3,44,76,-2,17,2,6,15,29%,,,,,,,,,,
441,Jordan Martinook,N,"LW,RW",133,CAR,34,$3.1,313.5,3.8,-104.6,-8.4,—,N/A,, ,83,14.3,12,17,28,115,0,0,1,1,50,100,6,30,2,36,41,47%,,,,,,,,,,
442,Nick Paul,N,"C,LW",133,TOR,31,$3.2,306.5,3.9,-104.6,-8.4,—,N/A,, ,78,14.5,15,15,30,115,2,3,0,1,34,91,-1,22,2,435,395,52%,,,,,,,,,,
443,Garnet Hathaway,N,RW,134,FLA,34,$2.4,313.4,4.0,-104.7,-8.4,—,N/A,, ,79,9.7,4,5,9,53,0,0,1,1,58,246,3,46,1,14,12,54%,,,,,,,,,,
444,Martin Pospisil,N,"C,RW",135,CGY,26,$2.5,313.2,4.4,-104.9,-8.4,—,N/A,, ,71,11.9,5,13,19,89,0,0,0,0,26,226,-6,48,1,47,63,43%,,,,,,,,,,
445,Cam Fowler,N,D,139,STL,34,$6.1,285.0,3.5,-106.0,-8.5,—,N/A,, ,82,20.8,3,26,30,84,1,8,0,0,88,26,-3,21,0,0,0,0%,,,,,,,,,,
446,Sergei Murashov,,G,43,PIT,22,$0.9,214.5,6.1,-106.0,-8.5,134.2,-311.8,, ,,,,,,,,,,,,,,,,,,,,35,17,13,4,1,893,105,0.895,2.99
447,Nate Schmidt,N,D,140,UTA,35,$3.5,284.9,3.5,-106.1,-8.5,—,N/A,, ,82,19.2,4,14,18,80,0,0,0,0,101,83,4,29,1,0,0,0%,,,,,,,,,,
448,Jack Roslovic,N,"C,RW",136,TOR,29,$4.0,311.9,3.9,-106.3,-8.5,130.5,-317.5,, ,79,14.5,19,18,37,146,2,4,0,0,29,44,0,18,3,143,136,51%,,,,,,,,,,
449,Zemgus Girgensons,N,LW,135,T.B,32,$0.9,304.6,3.8,-106.5,-8.5,—,N/A,, ,81,13.3,7,9,16,94,0,0,0,0,46,180,5,32,1,101,116,46%,,,,,,,,,,
450,Thomas Novak,N,"C,LW",136,PIT,29,$3.5,304.3,3.8,-106.8,-8.5,—,N/A,, ,79,14.5,17,23,40,130,4,8,0,0,35,21,1,19,2,209,281,43%,,,,,,,,,,
451,Joel Edmundson,N,D,141,L.A,33,$3.9,283.6,3.6,-107.4,-8.6,—,N/A,, ,80,18.6,2,13,15,80,0,0,0,0,110,97,0,28,0,0,0,0%,,,,,,,,,,
452,Radek Faksa,N,C,173,DAL,32,$2.0,248.0,3.2,-107.6,-8.6,—,N/A,, ,77,11.5,4,13,17,55,0,0,1,3,54,111,4,24,1,326,262,55%,,,,,,,,,,
453,Dominic James,N,C,174,T.B,24,$0.9,247.6,3.6,-108.0,-8.6,—,N/A,, ,68,11.8,10,13,23,85,1,1,0,0,23,95,6,17,2,211,208,50%,,,,,,,,,,
454,Mason Lohrei,N,D,142,BOS,25,$3.2,281.6,3.6,-109.4,-8.8,—,N/A,, ,78,16.1,6,20,26,75,1,8,0,0,90,42,-2,22,1,0,0,0%,,,,,,,,,,
455,Cole Koepke,N,LW,138,WPG,28,$1.5,301.4,4.1,-109.7,-8.8,—,N/A,, ,73,11.5,9,9,18,95,0,0,1,1,26,193,1,15,2,0,2,0%,,,,,,,,,,
456,Casey Mittelstadt,N,"C,LW",141,BOS,27,$5.8,300.8,3.7,-110.3,-8.8,—,N/A,, ,82,15.1,15,27,43,98,2,8,0,0,28,34,-2,22,2,218,247,47%,,,,,,,,,,
457,Ian Cole,N,D,143,CHI,37,$4.0,280.4,3.4,-110.6,-8.8,—,N/A,, ,84,18.1,0,13,12,34,0,0,0,0,156,85,-6,56,0,0,0,0%,,,,,,,,,,
458,Justin Brazeau,N,RW,137,PIT,28,$1.5,306.8,4.0,-111.3,-8.9,—,N/A,, ,77,11.6,13,14,27,102,1,2,0,0,45,115,0,15,2,1,6,12%,,,,,,,,,,
459,Matthew Wood,N,"C,RW",138,NSH,21,$1.0,306.5,3.9,-111.6,-8.9,—,N/A,, ,79,13.4,17,17,35,123,3,8,0,0,31,67,-3,22,2,98,150,39%,,,,,,,,,,
460,Zachary L'Heureux,N,LW,142,COL,23,$0.9,299.1,4.3,-112.0,-9.0,—,N/A,, ,69,13.0,8,10,18,84,0,2,0,0,36,176,6,37,2,2,12,15%,,,,,,,,,,
461,Lian Bichsel,N,D,144,DAL,22,$0.9,278.1,4.1,-112.9,-9.0,—,N/A,, ,69,15.2,6,9,15,52,0,0,0,0,62,158,4,45,1,0,0,0%,,,,,,,,,,
462,Nick Bjugstad,N,C,176,N.J,34,$1.8,242.7,3.1,-112.9,-9.0,—,N/A,, ,78,10.9,7,8,15,97,0,0,1,1,38,122,-1,28,1,259,272,49%,,,,,,,,,,
463,Yegor Sharangovich,N,"C,LW,RW",139,CGY,28,$5.8,305.0,3.7,-113.1,-9.0,—,N/A,, ,82,16.3,19,18,37,151,4,8,2,2,36,29,-10,15,3,70,105,40%,,,,,,,,,,
464,Josh Anderson,N,RW,140,MTL,32,$5.5,304.9,3.7,-113.2,-9.1,—,N/A,, ,82,13.2,12,10,22,98,0,0,1,2,44,146,1,63,2,22,14,60%,,,,,,,,,,
465,J.T. Compher,N,C,177,DET,31,$5.1,242.1,2.9,-113.5,-9.1,—,N/A,, ,83,14.4,11,17,28,89,1,3,0,0,52,32,-3,22,2,440,490,47%,,,,,,,,,,
466,Tyler Seguin,N,"C,RW",141,DAL,34,$9.9,304.5,4.7,-113.6,-9.1,—,N/A,, ,64,15.2,17,23,40,101,2,5,0,0,20,47,5,18,3,283,234,55%,,,,,,,,,,
467,Alex Newhook,N,"C,LW",144,MTL,25,$2.9,297.4,4.0,-113.7,-9.1,—,N/A,, ,74,14.7,17,16,33,104,1,3,0,0,32,81,2,22,3,224,273,45%,,,,,,,,,,
468,Anthony Stolarz,,G,44,TOR,32,$3.8,206.4,7.4,-114.1,-9.1,133.4,-334.6,, ,,,,,,,,,,,,,,,,,,,,28,15,10,3,1,751,82,0.902,2.92
469,Nick Perbix,N,D,145,NSH,28,$2.8,276.5,3.4,-114.5,-9.2,—,N/A,, ,82,19.2,4,17,21,81,0,0,0,2,107,58,-5,24,1,0,0,0%,,,,,,,,,,
470,Philipp Grubauer,,G,45,SEA,34,$5.9,205.9,5.9,-114.6,-9.2,—,N/A,, ,,,,,,,,,,,,,,,,,,,,35,13,16,5,1,945,109,0.897,3.11
471,Brett Pesce,N,D,146,N.J,31,$5.5,276.2,3.8,-114.8,-9.2,—,N/A,, ,73,20.3,3,13,15,92,0,0,0,0,137,38,-1,25,0,0,0,0%,,,,,,,,,,
472,Blake Lizotte,N,C,178,PIT,28,$2.3,240.1,3.2,-115.6,-9.2,—,N/A,, ,74,13.5,10,13,22,72,0,0,0,1,46,78,-1,29,1,290,294,50%,,,,,,,,,,
473,Zayne Parekh,N,D,147,CGY,20,$1.0,274.8,3.7,-116.2,-9.3,136.0,-337.0,, ,74,17.5,7,15,22,95,4,10,0,0,76,58,-7,25,1,0,0,0%,,,,,,,,,,
474,Alexei Toropchenko,N,"LW,RW",142,STL,27,$2.5,301.5,3.7,-116.6,-9.3,—,N/A,, ,81,11.7,7,10,17,88,0,0,1,2,58,169,-4,24,1,3,4,41%,,,,,,,,,,
475,Drew O'Connor,N,"LW,RW",143,VAN,28,$2.5,301.2,3.6,-116.9,-9.3,—,N/A,, ,84,15.0,15,15,31,140,0,0,2,3,41,80,-10,32,2,49,58,46%,,,,,,,,,,
476,Alex Killorn,N,"LW,RW",144,ANA,36,$6.3,301.2,3.7,-116.9,-9.4,—,N/A,, ,82,16.9,14,16,31,144,2,4,0,1,31,75,-3,34,2,34,64,35%,,,,,,,,,,
477,Parker Wotherspoon,N,D,148,VGK,29,$1.0,274.1,3.6,-116.9,-9.4,—,N/A,, ,76,16.9,1,15,17,51,0,0,0,1,90,114,3,33,0,0,0,0%,,,,,,,,,,
478,Ryker Evans,N,D,149,SEA,24,$2.1,273.8,3.6,-117.2,-9.4,—,N/A,, ,76,18.2,7,14,21,61,0,1,1,1,94,81,-6,37,1,0,0,0%,,,,,,,,,,
479,Linus Karlsson,N,RW,145,VAN,26,$2.3,300.8,4.1,-117.3,-9.4,—,N/A,, ,74,14.0,15,20,34,118,2,5,0,0,26,88,-9,24,2,15,39,28%,,,,,,,,,,
480,Conor Geekie,N,C,181,T.B,22,$0.9,236.4,3.8,-119.2,-9.5,—,N/A,, ,63,11.5,8,9,18,65,1,1,0,0,29,124,4,20,1,120,159,43%,,,,,,,,,,
481,Joe Veleno,N,C,182,NYR,26,$1.2,236.3,3.0,-119.4,-9.5,—,N/A,, ,79,10.6,5,7,12,62,0,0,0,0,37,153,-2,19,1,190,196,49%,,,,,,,,,,
482,Filip Chytil,N,C,183,VAN,26,$4.4,235.8,3.9,-119.8,-9.6,—,N/A,, ,61,15.4,14,15,28,129,1,4,0,0,21,35,-6,22,2,286,325,47%,,,,,,,,,,
483,Johnathan Kovacevic,N,D,150,N.J,29,$4.0,271.0,3.7,-120.0,-9.6,—,N/A,, ,73,19.2,2,14,17,66,0,0,0,0,95,97,0,56,0,0,0,0%,,,,,,,,,,
484,Steven Lorentz,N,"LW,RW",146,TOR,30,$1.4,298.0,3.8,-120.1,-9.6,—,N/A,, ,77,11.8,8,10,18,77,0,0,2,2,52,172,0,14,1,56,77,42%,,,,,,,,,,
485,Nicolas Hague,N,D,151,NSH,27,$5.5,270.8,3.5,-120.1,-9.6,126.9,-358.1,, ,78,19.5,4,13,17,84,0,0,0,1,88,96,-4,50,1,0,0,0%,,,,,,,,,,
486,Timothy Liljegren,N,D,152,WSH,27,$3.3,270.5,3.7,-120.5,-9.6,—,N/A,, ,73,17.5,3,12,15,67,0,0,0,0,117,69,3,34,0,0,0,0%,,,,,,,,,,
487,John Marino,N,D,153,UTA,29,$4.4,270.4,3.5,-120.6,-9.7,132.2,-354.8,, ,77,20.7,4,26,30,60,0,0,0,1,84,39,4,22,1,0,0,0%,,,,,,,,,,
488,Jonathan Aspirot,N,D,154,BOS,27,$0.9,269.0,3.6,-122.0,-9.8,—,N/A,, ,75,16.6,4,12,16,59,0,0,0,0,99,98,0,44,0,0,0,0%,,,,,,,,,,
489,Ian Moore,N,D,155,ANA,24,$1.2,268.2,3.4,-122.8,-9.8,—,N/A,, ,78,16.0,5,12,18,87,0,0,0,1,102,68,-4,31,1,0,3,0%,,,,,,,,,,
490,Evan Rodrigues,N,"C,LW,RW",147,N.J,33,$3.1,295.1,3.6,-123.0,-9.8,—,N/A,, ,82,14.0,11,17,29,151,2,4,1,1,27,81,1,33,2,275,310,47%,,,,,,,,,,
491,Jordan Binnington,,G,46,STL,33,$6.0,197.4,5.6,-123.1,-9.8,134.3,-356.7,, ,,,,,,,,,,,,,,,,,,,,35,16,14,5,1,874,105,0.893,2.99
492,Gage Goncalves,N,"C,LW",149,T.B,25,$1.2,287.9,3.7,-123.2,-9.9,—,N/A,, ,77,12.9,12,20,31,84,1,3,0,0,30,87,8,28,2,8,13,38%,,,,,,,,,,
493,Tony DeAngelo,N,D,156,NYI,30,$4.5,267.0,3.7,-124.0,-9.9,—,N/A,, ,71,17.0,5,21,26,113,1,6,0,0,65,40,-4,24,1,0,0,0%,,,,,,,,,,
494,Brandon Carlo,N,D,157,STL,29,$3.5,266.5,3.4,-124.5,-10.0,—,N/A,, ,79,17.7,1,10,11,65,0,0,0,0,126,89,-3,38,0,0,0,0%,,,,,,,,,,
495,Trent Frederic,N,"C,LW,RW",148,EDM,28,$3.9,293.6,3.7,-124.5,-10.0,—,N/A,, ,79,11.5,8,9,17,88,0,0,0,0,31,186,4,41,1,96,99,49%,,,,,,,,,,
496,Noel Acciari,N,"C,RW",149,PHI,34,$2.8,292.7,3.7,-125.4,-10.0,—,N/A,, ,78,13.5,8,9,18,93,0,0,0,0,77,115,0,19,1,365,322,53%,,,,,,,,,,
497,Ryan Lindgren,N,D,158,SEA,28,$4.5,265.5,3.3,-125.5,-10.0,—,N/A,, ,81,18.5,3,13,16,55,0,0,0,1,126,73,-9,44,0,0,1,0%,,,,,,,,,,
498,Warren Foegele,N,"LW,RW",150,OTT,30,$3.5,291.8,3.6,-126.3,-10.1,—,N/A,, ,82,13.1,16,13,29,139,1,2,0,0,27,78,2,24,3,14,19,43%,,,,,,,,,,
499,Maveric Lamoureux,N,D,159,UTA,22,$0.9,263.0,3.7,-128.0,-10.2,—,N/A,, ,72,15.5,4,13,18,74,0,0,0,0,84,89,1,50,1,0,0,0%,,,,,,,,,,
500,Troy Terry,Y,RW,151,ANA,28,$7.0,289.8,5.6,-128.3,-10.3,—,N/A,, ,52,18.5,15,26,42,131,2,8,1,2,19,10,-1,16,2,4,7,37%,,,,,,,,,,
501,Cody Ceci,N,D,160,L.A,32,$4.5,262.4,3.1,-128.6,-10.3,—,N/A,, ,84,17.7,3,14,16,66,0,0,0,1,119,60,-2,20,0,0,0,0%,,,,,,,,,,
502,Casey Cizikas,N,"C,LW",152,NYI,35,$2.5,282.0,3.4,-129.1,-10.3,—,N/A,, ,83,11.7,7,8,15,80,0,0,1,1,57,155,-4,25,1,346,288,55%,,,,,,,,,,
503,Jacob Fowler,,G,47,MTL,21,$0.9,191.2,6.4,-129.3,-10.3,153.4,-349.6,, ,,,,,,,,,,,,,,,,,,,,30,16,11,4,1,760,88,0.896,2.95
504,Ryan Donato,N,"C,LW,RW",152,CHI,30,$4.0,288.7,3.5,-129.4,-10.4,—,N/A,, ,83,13.4,16,17,34,120,1,2,0,0,22,85,-8,29,2,154,186,45%,,,,,,,,,,
505,Nate Danielson,N,C,187,DET,21,$0.9,225.9,3.3,-129.7,-10.4,—,N/A,, ,68,13.6,10,16,26,97,2,8,0,0,28,45,-2,19,2,165,273,38%,,,,,,,,,,
506,Theo Lindstein,N,D,161,STL,21,$0.9,260.4,3.7,-130.6,-10.5,—,N/A,, ,70,16.9,7,14,20,83,0,0,0,0,80,68,-1,28,1,0,0,0%,,,,,,,,,,
507,Jalen Chatfield,N,D,162,CAR,30,$3.0,259.8,3.2,-131.2,-10.5,—,N/A,, ,81,19.1,4,14,19,102,0,0,0,0,82,55,6,32,1,0,0,0%,,,,,,,,,,
508,Vincent Desharnais,N,D,163,WSH,30,$4.2,258.5,3.5,-132.5,-10.6,—,N/A,, ,74,17.4,0,8,8,34,0,0,0,0,112,122,4,52,0,0,0,0%,,,,,,,,,,
509,Nick Foligno,N,"C,LW",154,MIN,38,$0.9,278.6,3.6,-132.5,-10.6,—,N/A,, ,78,11.1,8,11,19,72,0,1,0,0,35,159,2,36,1,230,231,50%,,,,,,,,,,
510,Jaden Schwartz,N,"C,LW",155,COL,34,$3.3,277.8,3.6,-133.4,-10.7,—,N/A,, ,76,13.3,14,16,30,111,2,4,0,0,42,44,5,18,3,42,35,55%,,,,,,,,,,
511,Michael Carcone,N,LW,156,UTA,30,$1.8,277.5,3.5,-133.6,-10.7,—,N/A,, ,79,11.1,12,12,24,116,1,1,0,0,19,118,2,23,2,10,14,43%,,,,,,,,,,
512,Paul Cotter,N,LW,157,VAN,26,$2.2,276.4,3.4,-134.7,-10.8,—,N/A,, ,82,10.6,10,8,18,72,0,0,0,0,26,192,-11,28,1,57,54,51%,,,,,,,,,,
